# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
159 1580 7043 -1.81398e-05 -7.91493e-06 1.55939e-05
160 1590 7042 -1.26467e-05 -6.87477e-06 1.81909e-05
161 1600 7041 -8.81288e-06 -7.69125e-06 2.08107e-05
162 1610 7040 -8.03993e-06 -8.67107e-06 2.36813e-05
163 1620 7039 -9.0569e-06 -8.12486e-06 2.69674e-05
164 1630 7038 -9.1342e-06 -6.29964e-06 3.08143e-05
165 1640 7037 -6.73977e-06 -4.06013e-06 3.45018e-05
166 1650 7036 -2.77725e-06 -1.70877e-06 3.6701e-05
167 1660 7035 5.62133e-07 6.68557e-07 3.66202e-05
168 1670 7034 1.74466e-06 2.96719e-06 3.43329e-05
169 1680 7033 1.37815e-06 5.19274e-06 3.06998e-05
170 1690 7032 1.843e-06 7.71761e-06 2.73049e-05
171 1700 7031 4.6963e-06 1.10868e-05 2.53325e-05
172 1710 7030 8.90274e-06 1.4897e-05 2.45698e-05
173 1720 7029 1.23721e-05 1.7583e-05 2.39191e-05
174 1730 7028 1.44832e-05 1.80339e-05 2.24051e-05
175 1740 7027 1.59095e-05 1.71247e-05 1.97009e-05
176 1750 7026 1.66202e-05 1.71174e-05 1.60647e-05
177 1760 7025 1.58396e-05 1.91441e-05 1.21129e-05
178 1770 7024 1.41521e-05 2.18119e-05 8.74803e-06
179 1780 7023 1.37149e-05 2.31838e-05 6.69813e-06
180 1790 7022 1.5217e-05 2.32466e-05 5.70554e-06
181 1800 7021 1.57841e-05 2.34703e-05 4.40325e-06
182 1810 7020 1.20271e-05 2.48132e-05 1.61226e-06
183 1820 7019 4.96155e-06 2.69779e-05 -1.95088e-06
184 1830 7018 -3.041e-07 2.89686e-05 -4.16149e-06
185 1840 7017 -6.04568e-07 2.98022e-05 -4.18645e-06
186 1850 7016 1.76104e-06 2.90016e-05 -3.74169e-06
187 1860 7015 2.55812e-06 2.70301e-05 -5.03221e-06
188 1870 7014 2.71485e-07 2.54434e-05 -8.02706e-06
189 1880 7013 -3.40949e-06 2.57072e-05 -1.03658e-05
190 1890 7012 -6.23169e-06 2.76976e-05 -1.01382e-05
191 1900 7011 -7.8846e-06 2.98422e-05 -7.96385e-06
192 1910 7010 -9.42921e-06 3.06104e-05 -5.98608e-06
193 1920 7009 -1.09993e-05 2.96583e-05 -5.58779e-06
194 1930 7008 -1.19688e-05 2.79317e-05 -6.28736e-06
195 1940 7007 -1.2957e-05 2.62654e-05 -6.77369e-06
196 1950 7006 -1.58134e-05 2.42566e-05 -6.68075e-06
197 1960 7005 -2.13029e-05 2.16765e-05 -6.64385e-06
198 1970 7004 -2.77285e-05 1.96628e-05 -6.36495e-06
199 1980 7003 -3.25938e-05 1.88848e-05 -4.18554e-06
200 1990 7002 -3.5149e-05 1.7962e-05 6.2444e-07
74000 200
1 0 7401 0.000705592 0.000678411 0.000702787
2 10 7400 0.000663334 0.000638241 0.000660721
3 20 7399 0.000572557 0.000552117 0.00057005
4 30 7398 0.000493481 0.000477192 0.000490321
5 40 7397 0.00044715 0.000432361 0.000442073
6 50 7396 0.000416544 0.000401216 0.000408934
7 60 7395 0.000382669 0.000366884 0.000372836
8 70 7394 0.000343296 0.000328179 0.00033132
9 80 7393 0.000305754 0.000291921 0.000291358
10 90 7392 0.000274648 0.000261969 0.000258449
11 100 7391 0.000248961 0.000237121 0.000232948
12 110 7390 0.000226419 0.000215176 0.000212422
13 120 7389 0.000206921 0.000195787 0.000194469
14 130 7388 0.000191346 0.000179495 0.000178477
15 140 7387 0.00017912 0.000165727 0.000165396
16 150 7386 0.000168544 0.000152961 0.000155206
17 160 7385 0.000158769 0.000140968 0.000146046
18 170 7384 0.000150349 0.000131536 0.000136921
19 180 7383 0.000143763 0.000125925 0.000129073
20 190 7382 0.000138057 0.000122632 0.000123367
21 200 7381 0.000131955 0.00011881 0.000118359
22 210 7380 0.000125901 0.000113447 0.000112039
23 220 7379 0.000121514 0.000108081 0.00010424
24 230 7378 0.000119158 0.00010461 9.64456e-05
25 240 7377 0.000117462 0.000103295 8.97478e-05
26 250 7376 0.000114954 0.000102787 8.40554e-05
27 260 7375 0.00011132 0.000101385 7.89664e-05
28 270 7374 0.000107368 9.85573e-05 7.42494e-05
29 280 7373 0.00010438 9.57441e-05 6.95124e-05
30 290 7372 0.000103615 9.44757e-05 6.41167e-05
31 300 7371 0.000105667 9.3429e-05 5.8021e-05
32 310 7370 0.000109743 8.98652e-05 5.26313e-05
33 320 7369 0.000114047 8.39483e-05 4.96571e-05
34 330 7368 0.000117237 7.86694e-05 4.89404e-05
35 340 7367 0.00011938 7.57725e-05 4.85407e-05
36 350 7366 0.000121159 7.39619e-05 4.70619e-05
37 360 7365 0.000122559 7.13767e-05 4.48735e-05
38 370 7364 0.000123224 6.79059e-05 4.27668e-05
39 380 7363 0.000123354 6.43785e-05 4.06643e-05
40 390 7362 0.000123547 6.08899e-05 3.85326e-05
41 400 7361 0.00012405 5.66891e-05 3.7048e-05
42 410 7360 0.000124658 5.12987e-05 3.61497e-05
43 420 7359 0.000124529 4.54882e-05 3.4224e-05
44 430 7358 0.00012217 4.0991e-05 2.97546e-05
45 440 7357 0.000117061 3.91009e-05 2.31079e-05
46 450 7356 0.000110661 3.97742e-05 1.61346e-05
47 460 7355 0.000105169 4.20037e-05 1.09226e-05
48 470 7354 0.000102237 4.45594e-05 8.95816e-06
49 480 7353 0.000102401 4.65699e-05 1.01714e-05
50 490 7352 0.000104137 4.81791e-05 1.22321e-05
51 500 7351 0.000104378 5.03271e-05 1.19608e-05
52 510 7350 0.000101948 5.32605e-05 8.71067e-06
53 520 7349 9.93079e-05 5.59145e-05 5.18318e-06
54 530 7348 9.91199e-05 5.73667e-05 3.79139e-06
55 540 7347 0.000100397 5.80799e-05 3.96898e-06
56 550 7346 9.96918e-05 5.90754e-05 3.90156e-06
57 560 7345 9.51483e-05 6.04607e-05 2.74913e-06
58 570 7344 8.81761e-05 6.11475e-05 9.49918e-07
59 580 7343 8.14496e-05 6.0104e-05 -1.14206e-07
60 590 7342 7.64332e-05 5.74566e-05 4.07432e-07
61 600 7341 7.31363e-05 5.43674e-05 1.60258e-06
62 610 7340 7.12559e-05 5.17296e-05 1.98508e-06
63 620 7339 7.05755e-05 4.88879e-05 1.20906e-06
64 630 7338 7.05001e-05 4.47292e-05 2.38286e-07
65 640 7337 7.00771e-05 3.95606e-05 1.30469e-07
66 650 7336 6.91723e-05 3.48569e-05 7.24311e-07
67 660 7335 6.89129e-05 3.18113e-05 8.94026e-07
68 670 7334 6.99113e-05 3.06675e-05 1.85973e-07
69 680 7333 7.10499e-05 3.07203e-05 -9.16139e-07
70 690 7332 7.08867e-05 3.06741e-05 -1.7747e-06
71 700 7331 6.9386e-05 2.97443e-05 -1.8176e-06
72 710 7330 6.77998e-05 2.81084e-05 -1.24044e-06
73 720 7329 6.72556e-05 2.60358e-05 -1.33745e-06
74 730 7328 6.80894e-05 2.32228e-05 -2.89709e-06
75 740 7327 7.01458e-05 1.96109e-05 -5.09443e-06
76 750 7326 7.31336e-05 1.64711e-05 -6.49847e-06
77 760 7325 7.63505e-05 1.53337e-05 -6.77943e-06
78 770 7324 7.84109e-05 1.63273e-05 -6.79603e-06
79 780 7323 7.80389e-05 1.84766e-05 -6.85685e-06
80 790 7322 7.58253e-05 2.05797e-05 -5.89983e-06
81 800 7321 7.43992e-05 2.16697e-05 -3.42292e-06
82 810 7320 7.57338e-05 2.12574e-05 -8.2946e-07
83 820 7319 7.89692e-05 1.95862e-05 8.28772e-07
84 830 7318 8.13019e-05 1.76922e-05 2.65754e-06
85 840 7317 8.0874e-05 1.71261e-05 5.91546e-06
86 850 7316 7.84016e-05 1.89571e-05 1.00963e-05
87 860 7315 7.55782e-05 2.21557e-05 1.39527e-05
88 870 7314 7.31245e-05 2.40606e-05 1.67627e-05
89 880 7313 7.07244e-05 2.31244e-05 1.8368e-05
90 890 7312 6.78547e-05 2.01976e-05 1.91331e-05
91 900 7311 6.42832e-05 1.73549e-05 1.9527e-05
92 910 7310 6.03658e-05 1.58751e-05 1.95888e-05
93 920 7309 5.68068e-05 1.5277e-05 1.92288e-05
94 930 7308 5.34861e-05 1.43917e-05 1.84771e-05
95 940 7307 4.93535e-05 1.26457e-05 1.70553e-05
96 950 7306 4.38961e-05 1.00096e-05 1.44248e-05
97 960 7305 3.81942e-05 7.03338e-06 1.084e-05
98 970 7304 3.38579e-05 4.7467e-06 8.00127e-06
99 980 7303 3.14206e-05 3.50145e-06 7.62727e-06
100 990 7302 3.02892e-05 2.56634e-06 9.16246e-06
101 1000 7301 2.95943e-05 1.26751e-06 1.02595e-05
102 1010 7300 2.9071e-05 -6.70051e-08 9.892e-06
103 1020 7299 2.9025e-05 -6.17554e-07 9.48072e-06
104 1030 7298 2.94675e-05 -5.8944e-07 1.09956e-05
105 1040 7297 3.0058e-05 -9.77447e-07 1.50152e-05
106 1050 7296 3.06346e-05 -1.50805e-06 2.02419e-05
107 1060 7295 3.10159e-05 -7.67888e-07 2.47082e-05
108 1070 7294 3.07483e-05 1.55765e-06 2.76207e-05
109 1080 7293 2.93179e-05 4.3469e-06 2.94813e-05
110 1090 7292 2.67698e-05 6.62357e-06 3.06201e-05
111 1100 7291 2.3703e-05 7.79848e-06 3.01145e-05
112 1110 7290 2.0645e-05 6.92875e-06 2.66113e-05
113 1120 7289 1.77291e-05 3.68938e-06 2.04032e-05
114 1130 7288 1.49683e-05 -5.48381e-07 1.38365e-05
115 1140 7287 1.26398e-05 -3.98104e-06 9.13322e-06
116 1150 7286 1.11687e-05 -6.22341e-06 6.41954e-06
117 1160 7285 1.07756e-05 -8.50795e-06 4.48798e-06
118 1170 7284 1.09685e-05 -1.23063e-05 3.03159e-06
119 1180 7283 1.04852e-05 -1.76609e-05 2.56499e-06
120 1190 7282 8.65956e-06 -2.28663e-05 3.04488e-06
121 1200 7281 6.46296e-06 -2.62197e-05 4.37946e-06
122 1210 7280 5.04412e-06 -2.80321e-05 6.87355e-06
123 1220 7279 4.42272e-06 -3.03352e-05 9.75052e-06
124 1230 7278 4.50906e-06 -3.42471e-05 1.06259e-05
125 1240 7277 5.9181e-06 -3.87423e-05 7.8407e-06
126 1250 7276 9.09671e-06 -4.24729e-05 2.88354e-06
127 1260 7275 1.34235e-05 -4.50499e-05 -8.07107e-07
128 1270 7274 1.71522e-05 -4.62995e-05 -1.27999e-06
129 1280 7273 1.82919e-05 -4.54618e-05 5.65147e-07
130 1290 7272 1.66036e-05 -4.16619e-05 2.53118e-06
131 1300 7271 1.45134e-05 -3.5138e-05 3.23861e-06
132 1310 7270 1.42813e-05 -2.792e-05 2.78768e-06
133 1320 7269 1.52896e-05 -2.2687e-05 2.17933e-06
134 1330 7268 1.52661e-05 -2.02263e-05 2.49519e-06
135 1340 7267 1.30385e-05 -1.84226e-05 4.42369e-06
136 1350 7266 8.95824e-06 -1.48733e-05 8.0489e-06
137 1360 7265 3.50231e-06 -1.0005e-05 1.25697e-05
138 1370 7264 -3.18917e-06 -6.27366e-06 1.65154e-05
139 1380 7263 -1.07763e-05 -4.88542e-06 1.92548e-05
140 1390 7262 -1.83118e-05 -4.63555e-06 2.17683e-05
141 1400 7261 -2.45563e-05 -3.69155e-06 2.45536e-05
142 1410 7260 -2.93089e-05 -1.25819e-06 2.55949e-05
143 1420 7259 -3.3455e-05 1.98808e-06 2.29731e-05
144 1430 7258 -3.72647e-05 4.47682e-06 1.85087e-05
145 1440 7257 -4.00296e-05 5.36175e-06 1.5744e-05
146 1450 7256 -4.13807e-05 5.0593e-06 1.52595e-05
147 1460 7255 -4.13707e-05 4.08023e-06 1.48665e-05
148 1470 7254 -3.99302e-05 2.6227e-06 1.32316e-05
149 1480 7253 -3.76219e-05 1.25027e-06 1.08961e-05
150 1490 7252 -3.57583e-05 7.6086e-07 8.8067e-06
151 1500 7251 -3.49325e-05 1.22691e-06 7.71599e-06
152 1510 7250 -3.3902e-05 1.63492e-06 8.0516e-06
153 1520 7249 -3.07991e-05 6.75087e-07 9.16938e-06
154 1530 7248 -2.59331e-05 -1.94687e-06 9.67637e-06
155 1540 7247 -2.21889e-05 -5.15689e-06 9.39481e-06
156 1550 7246 -2.15238e-05 -7.65428e-06 1.00031e-05
157 1560 7245 -2.23914e-05 -8.40513e-06 1.27599e-05
158 1570 7244 -2.14487e-05 -6.97944e-06 1.6696e-05
159 1580 7243 -1.71179e-05 -4.68193e-06 2.01341e-05
160 1590 7242 -1.09637e-05 -3.95188e-06 2.29033e-05
161 1600 7241 -6.05228e-06 -5.46018e-06 2.56734e-05
162 1610 7240 -4.17149e-06 -7.20368e-06 2.84834e-05
163 1620 7239 -4.332e-06 -7.39829e-06 3.12627e-05
164 1630 7238 -3.89718e-06 -6.28347e-06 3.42332e-05
165 1640 7237 -1.3677e-06 -4.70819e-06 3.70855e-05
166 1650 7236 2.38032e-06 -3.00012e-06 3.88639e-05
167 1660 7235 5.27415e-06 -1.24343e-06 3.88209e-05
168 1670 7234 5.93244e-06 4.90588e-07 3.67643e-05
169 1680 7233 5.00375e-06 2.24576e-06 3.32609e-05
170 1690 7232 4.70824e-06 4.46565e-06 2.98e-05
171 1700 7231 6.44171e-06 7.77138e-06 2.7647e-05
172 1710 7230 9.24305e-06 1.16672e-05 2.6692e-05
173 1720 7229 1.1296e-05 1.43471e-05 2.59439e-05
174 1730 7228 1.23296e-05 1.45692e-05 2.4515e-05
175 1740 7227 1.32337e-05 1.32179e-05 2.19967e-05
176 1750 7226 1.39205e-05 1.26912e-05 1.84331e-05
177 1760 7225 1.33846e-05 1.43486e-05 1.42982e-05
178 1770 7224 1.19015e-05 1.70101e-05 1.05246e-05
179 1780 7223 1.14149e-05 1.87264e-05 8.00618e-06
180 1790 7222 1.26884e-05 1.9211e-05 6.64379e-06
181 1800 7221 1.31519e-05 1.97092e-05 5.12547e-06
182 1810 7220 9.69659e-06 2.12732e-05 2.29845e-06
183 1820 7219 3.41763e-06 2.3774e-05 -1.13198e-06
184 1830 7218 -7.76025e-07 2.62399e-05 -3.11536e-06
185 1840 7217 -1.20256e-07 2.76463e-05 -2.86838e-06
186 1850 7216 2.78538e-06 2.75042e-05 -2.15333e-06
187 1860 7215 3.69075e-06 2.62044e-05 -3.28459e-06
188 1870 7214 1.24475e-06 2.5088e-05 -6.35224e-06
189 1880 7213 -2.69017e-06 2.55278e-05 -9.02403e-06
190 1890 7212 -5.75082e-06 2.76121e-05 -9.25434e-06
191 1900 7211 -7.58797e-06 3.00623e-05 -7.46039e-06
192 1910 7210 -9.27999e-06 3.13972e-05 -5.70635e-06
193 1920 7209 -1.09342e-05 3.10861e-05 -5.34312e-06
194 1930 7208 -1.18283e-05 2.9781e-05 -5.82732e-06
195 1940 7207 -1.25583e-05 2.80251e-05 -5.84415e-06
196 1950 7206 -1.51022e-05 2.52916e-05 -5.23284e-06
197 1960 7205 -2.03573e-05 2.15562e-05 -4.95751e-06
198 1970 7204 -2.64838e-05 1.83479e-05 -4.88706e-06
199 1980 7203 -3.07644e-05 1.66761e-05 -3.24335e-06
200 1990 7202 -3.2481e-05 1.52905e-05 1.02872e-06
76000 200
1 0 7601 0.000699543 0.000673788 0.000699439
2 10 7600 0.000657412 0.000633517 0.000657466
3 20 7599 0.000566644 0.000547097 0.000566994
4 30 7598 0.000487314 0.000471939 0.000487512
5 40 7597 0.000440628 0.000427063 0.000439499
6 50 7596 0.000409862 0.000395836 0.000406499
7 60 7595 0.000376112 0.000361162 0.000370498
8 70 7594 0.000336955 0.000321982 0.000329306
9 80 7593 0.000299442 0.000285413 0.000290023
10 90 7592 0.000268112 0.000255456 0.000257791
11 100 7591 0.00024214 0.000230796 0.000232515
12 110 7590 0.000219472 0.000209025 0.00021182
13 120 7589 0.000200029 0.000189742 0.000193746
14 130 7588 0.000184557 0.000173693 0.000177875
15 140 7587 0.000172483 0.000160486 0.00016487
16 150 7586 0.000162297 0.000148408 0.000154388
17 160 7585 0.000153298 0.000136823 0.000144667
18 170 7584 0.00014598 0.000127285 0.00013508
19 180 7583 0.000140568 0.000121097 0.000127044
20 190 7582 0.000135847 0.000116966 0.000121212
21 200 7581 0.000130372 0.000112386 0.000115867
22 210 7580 0.000124469 0.000106632 0.000109049
23 220 7579 0.000119718 0.000101235 0.000100883
24 230 7578 0.000116665 9.78322e-05 9.29865e-05
25 240 7577 0.000114336 9.64506e-05 8.62691e-05
26 250 7576 0.000111516 9.571e-05 8.04195e-05
27 260 7575 0.000107793 9.41148e-05 7.50744e-05
28 270 7574 0.000103685 9.14667e-05 7.01913e-05
29 280 7573 0.000100281 8.92463e-05 6.541e-05
30 290 7572 9.89454e-05 8.85785e-05 5.99475e-05
31 300 7571 0.000100557 8.77795e-05 5.3733e-05
32 310 7570 0.000104472 8.42306e-05 4.83356e-05
33 320 7569 0.000108846 7.85504e-05 4.55801e-05
34 330 7568 0.000112219 7.397e-05 4.52402e-05
35 340 7567 0.000114623 7.19794e-05 4.52013e-05
36 350 7566 0.000116835 7.087e-05 4.39328e-05
37 360 7565 0.00011899 6.85834e-05 4.18663e-05
38 370 7564 0.000120776 6.51065e-05 3.99459e-05
39 380 7563 0.000122224 6.15966e-05 3.80959e-05
40 390 7562 0.000123595 5.84653e-05 3.62213e-05
41 400 7561 0.000124889 5.48682e-05 3.50172e-05
42 410 7560 0.000125892 4.99172e-05 3.44474e-05
43 420 7559 0.000125945 4.41808e-05 3.28592e-05
44 430 7558 0.000123744 3.95966e-05 2.86605e-05
45 440 7557 0.000118791 3.77338e-05 2.22031e-05
46 450 7556 0.00011242 3.85266e-05 1.54481e-05
47 460 7555 0.000106691 4.07422e-05 1.0552e-05
48 470 7554 0.000103158 4.30619e-05 8.954e-06
49 480 7553 0.000102324 4.47507e-05 1.05581e-05
50 490 7552 0.000102794 4.61965e-05 1.30349e-05
51 500 7551 0.000101763 4.84934e-05 1.31511e-05
52 510 7550 9.82598e-05 5.17141e-05 1.02038e-05
53 520 7549 9.48376e-05 5.44142e-05 6.87721e-06
54 530 7548 9.41667e-05 5.54736e-05 5.63083e-06
55 540 7547 9.52047e-05 5.55589e-05 6.01749e-06
56 550 7546 9.44172e-05 5.60839e-05 6.26974e-06
57 560 7545 8.97943e-05 5.72954e-05 5.52236e-06
58 570 7544 8.26758e-05 5.79835e-05 4.16258e-06
59 580 7543 7.59305e-05 5.70091e-05 3.42446e-06
60 590 7542 7.13012e-05 5.44491e-05 3.97729e-06
61 600 7541 6.87686e-05 5.13705e-05 4.88951e-06
62 610 7540 6.75975e-05 4.85899e-05 4.84604e-06
63 620 7539 6.72231e-05 4.56004e-05 3.68306e-06
64 630 7538 6.72077e-05 4.15654e-05 2.43864e-06
65 640 7537 6.69951e-05 3.68228e-05 2.18898e-06
66 650 7536 6.64845e-05 3.25523e-05 2.80767e-06
67 660 7535 6.63815e-05 2.95849e-05 3.17648e-06
68 670 7534 6.70502e-05 2.81069e-05 2.74752e-06
69 680 7533 6.76674e-05 2.77956e-05 1.87788e-06
70 690 7532 6.72122e-05 2.77608e-05 1.12433e-06
71 700 7531 6.5708e-05 2.71231e-05 9.84692e-07
72 710 7530 6.41884e-05 2.56198e-05 1.2617e-06
73 720 7529 6.36566e-05 2.33386e-05 7.91292e-07
74 730 7528 6.44515e-05 2.03472e-05 -1.1027e-06
75 740 7527 6.63852e-05 1.7029e-05 -3.53172e-06
76 750 7526 6.91725e-05 1.4541e-05 -5.03591e-06
77 760 7525 7.22721e-05 1.38694e-05 -5.34063e-06
78 770 7524 7.44842e-05 1.4815e-05 -5.34897e-06
79 780 7523 7.45791e-05 1.65645e-05 -5.34263e-06
80 790 7522 7.30619e-05 1.8285e-05 -4.29317e-06
81 800 7521 7.24676e-05 1.90655e-05 -1.82444e-06
82 810 7520 7.47681e-05 1.81295e-05 6.10323e-07
83 820 7519 7.90484e-05 1.55935e-05 2.09327e-06
84 830 7518 8.2313e-05 1.28083e-05 3.88691e-06
85 840 7517 8.25686e-05 1.17556e-05 7.21246e-06
86 850 7516 8.05664e-05 1.35504e-05 1.13524e-05
87 860 7515 7.81384e-05 1.69144e-05 1.4918e-05
88 870 7514 7.60625e-05 1.89877e-05 1.72028e-05
89 880 7513 7.38854e-05 1.82202e-05 1.80882e-05
90 890 7512 7.08915e-05 1.55892e-05 1.79612e-05
91 900 7511 6.68767e-05 1.32181e-05 1.74291e-05
92 910 7510 6.23754e-05 1.22237e-05 1.67557e-05
93 920 7509 5.81102e-05 1.19992e-05 1.59571e-05
94 930 7508 5.38951e-05 1.15046e-05 1.49302e-05
95 940 7507 4.87941e-05 1.02801e-05 1.31679e-05
96 950 7506 4.25696e-05 8.16248e-06 1.0107e-05
97 960 7505 3.63671e-05 5.4542e-06 6.1841e-06
98 970 7504 3.16391e-05 3.21014e-06 3.22118e-06
99 980 7503 2.87599e-05 2.03539e-06 2.9483e-06
100 990 7502 2.71348e-05 1.3509e-06 4.83649e-06
101 1000 7501 2.60457e-05 4.49366e-07 6.4962e-06
102 1010 7500 2.5347e-05 -5.55745e-07 6.65919e-06
103 1020 7499 2.53919e-05 -1.02211e-06 6.49845e-06
104 1030 7498 2.62578e-05 -9.0501e-07 7.99189e-06
105 1040 7497 2.76365e-05 -8.48489e-07 1.19203e-05
106 1050 7496 2.91662e-05 -8.13806e-07 1.70894e-05
107 1060 7495 3.03561e-05 6.59835e-09 2.14566e-05
108 1070 7494 3.06532e-05 1.75518e-06 2.4167e-05
109 1080 7493 2.97443e-05 3.73009e-06 2.5834e-05
110 1090 7492 2.7779e-05 5.35719e-06 2.69267e-05
111 1100 7491 2.51851e-05 6.0144e-06 2.65183e-05
112 1110 7490 2.22639e-05 4.4884e-06 2.31937e-05
113 1120 7489 1.91104e-05 3.4399e-07 1.72759e-05
114 1130 7488 1.59177e-05 -4.81002e-06 1.11454e-05
115 1140 7487 1.31818e-05 -8.74204e-06 6.84916e-06
116 1150 7486 1.1439e-05 -1.09154e-05 4.28891e-06
117 1160 7485 1.08514e-05 -1.28643e-05 2.31891e-06
118 1170 7484 1.07485e-05 -1.642e-05 8.69379e-07
119 1180 7483 9.77506e-06 -2.16718e-05 5.68027e-07
120 1190 7482 7.41571e-06 -2.67084e-05 1.38629e-06
121 1200 7481 4.87583e-06 -2.9646e-05 3.22739e-06
122 1210 7480 3.48676e-06 -3.08001e-05 6.28095e-06
123 1220 7479 3.27459e-06 -3.23197e-05 9.5632e-06
124 1230 7478 4.02618e-06 -3.55139e-05 1.05838e-05
125 1240 7477 6.27362e-06 -3.96291e-05 7.78934e-06
126 1250 7476 1.037e-05 -4.34174e-05 2.7971e-06
127 1260 7475 1.55069e-05 -4.62138e-05 -1.00621e-06
128 1270 7474 1.98709e-05 -4.74377e-05 -1.80896e-06
129 1280 7473 2.16663e-05 -4.6255e-05 -4.76949e-07
130 1290 7472 2.08591e-05 -4.20606e-05 9.9532e-07
131 1300 7471 1.97183e-05 -3.5352e-05 1.26156e-06
132 1310 7470 2.02075e-05 -2.82241e-05 3.49264e-07
133 1320 7469 2.14973e-05 -2.32408e-05 -6.75929e-07
134 1330 7468 2.13248e-05 -2.10025e-05 -5.11243e-07
135 1340 7467 1.87301e-05 -1.93225e-05 1.66602e-06
136 1350 7466 1.42719e-05 -1.588e-05 5.73488e-06
137 1360 7465 8.4383e-06 -1.11337e-05 1.05451e-05
138 1370 7464 1.20396e-06 -7.40479e-06 1.45339e-05
139 1380 7463 -7.24276e-06 -5.74632e-06 1.72948e-05
140 1390 7462 -1.59168e-05 -5.00728e-06 2.00223e-05
141 1400 7461 -2.33177e-05 -3.5755e-06 2.31767e-05
142 1410 7460 -2.88327e-05 -9.11959e-07 2.45878e-05
143 1420 7459 -3.30093e-05 2.16107e-06 2.22848e-05
144 1430 7458 -3.62183e-05 4.2872e-06 1.81371e-05
145 1440 7457 -3.83679e-05 5.09756e-06 1.5686e-05
146 1450 7456 -3.96706e-05 5.2101e-06 1.54077e-05
147 1460 7455 -4.01734e-05 4.72742e-06 1.50084e-05
148 1470 7454 -3.9262e-05 3.2413e-06 1.31727e-05
149 1480 7453 -3.69777e-05 1.18917e-06 1.0619e-05
150 1490 7452 -3.45868e-05 -1.80287e-07 8.4875e-06
151 1500 7451 -3.29937e-05 -2.96559e-07 7.54552e-06
152 1510 7450 -3.12483e-05 -5.05131e-08 8.12395e-06
153 1520 7449 -2.76668e-05 -9.77367e-07 9.54878e-06
154 1530 7448 -2.28042e-05 -3.65443e-06 1.04935e-05
155 1540 7447 -1.96556e-05 -7.02759e-06 1.07568e-05
156 1550 7446 -1.99098e-05 -9.57763e-06 1.17535e-05
157 1560 7445 -2.15896e-05 -1.01349e-05 1.44715e-05
158 1570 7444 -2.11785e-05 -8.36848e-06 1.80596e-05
159 1580 7443 -1.73131e-05 -5.78733e-06 2.12524e-05
160 1590 7442 -1.19038e-05 -4.87765e-06 2.40847e-05
161 1600 7441 -8.08002e-06 -6.29589e-06 2.70165e-05
162 1610 7440 -7.34251e-06 -8.10534e-06 2.98434e-05
163 1620 7439 -8.41875e-06 -8.45452e-06 3.25792e-05
164 1630 7438 -8.57368e-06 -7.42376e-06 3.56155e-05
165 1640 7437 -6.2803e-06 -5.84894e-06 3.85815e-05
166 1650 7436 -2.44665e-06 -4.15914e-06 4.0371e-05
167 1660 7435 7.2503e-07 -2.49174e-06 4.02613e-05
168 1670 7434 1.67227e-06 -9.06354e-07 3.82747e-05
169 1680 7433 1.00798e-06 6.15289e-07 3.50759e-05
170 1690 7432 1.1918e-06 2.48481e-06 3.19682e-05
171 1700 7431 3.84337e-06 5.30552e-06 3.00444e-05
172 1710 7430 7.81504e-06 8.58026e-06 2.92681e-05
173 1720 7429 1.08203e-05 1.05936e-05 2.87011e-05
174 1730 7428 1.23062e-05 1.02751e-05 2.7296e-05
175 1740 7427 1.33586e-05 8.60255e-06 2.45444e-05
176 1750 7426 1.4262e-05 7.83711e-06 2.06177e-05
177 1760 7425 1.40415e-05 9.08569e-06 1.61209e-05
178 1770 7424 1.27237e-05 1.11046e-05 1.19624e-05
179 1780 7423 1.20698e-05 1.23185e-05 8.98915e-06
180 1790 7422 1.29285e-05 1.29061e-05 7.20854e-06
181 1800 7421 1.30723e-05 1.40741e-05 5.42725e-06
182 1810 7420 9.7016e-06 1.63806e-05 2.40518e-06
183 1820 7419 3.81178e-06 1.93405e-05 -1.2856e-06
184 1830 7418 -1.21756e-07 2.20006e-05 -3.54907e-06
185 1840 7417 3.71765e-07 2.3463e-05 -3.47359e-06
186 1850 7416 2.75321e-06 2.32965e-05 -2.74976e-06
187 1860 7415 3.05038e-06 2.19171e-05 -3.72418e-06
188 1870 7414 1.9732e-07 2.0636e-05 -6.65861e-06
189 1880 7413 -3.76764e-06 2.0677e-05 -9.42246e-06
190 1890 7412 -6.39377e-06 2.20219e-05 -9.98525e-06
191 1900 7411 -7.3524e-06 2.35692e-05 -8.55986e-06
192 1910 7410 -7.98451e-06 2.42995e-05 -7.0757e-06
193 1920 7409 -8.89183e-06 2.40349e-05 -6.99013e-06
194 1930 7408 -9.64987e-06 2.33443e-05 -7.90527e-06
195 1940 7407 -1.06328e-05 2.24214e-05 -8.54307e-06
196 1950 7406 -1.34041e-05 2.05503e-05 -8.7358e-06
197 1960 7405 -1.87056e-05 1.77576e-05 -9.39313e-06
198 1970 7404 -2.48242e-05 1.56006e-05 -1.01833e-05
199 1980 7403 -2.90784e-05 1.49028e-05 -9.11769e-06
200 1990 7402 -3.07385e-05 1.4225e-05 -5.06871e-06
78000 200
1 0 7801 0.000706151 0.000668152 0.000691474
2 10 7800 0.000663884 0.000627606 0.000649291
